C_CUSTKEY,C_NAME,C_ADDRESS,C_NATIONKEY,C_PHONE,C_ACCTBAL,C_MKTSEGMENT,C_COMMENT
40435,Customer#000040435,h4cdirJNr50UTA5bSZZw5F9JWZV,18,28-652-523-1391,1263.13,MACHINERY,furiously regular deposits after the slyly special deposit
40573,Customer#000040573,Gb86aDqKef1nQ,6,16-548-459-3050,-376.54,AUTOMOBILE,olites hinder ironic ideas. furiously final pinto beans haggle blithely. ironic requests wake carefully final t
40648,Customer#000040648,"YViFiacRex,mMT",19,29-517-832-8646,9837.25,MACHINERY,boost? requests sleep blithely. blithely express deposits sleep blit
40669,Customer#000040669,kHlqBp0AReq08LuECx6L5sJB1KxbIws,11,21-633-291-7860,766.64,MACHINERY, deposits about the carefully unusual dependencies sleep qui
40793,Customer#000040793,Z6FD9gkaakPrarTRxbhA5QzF2VN3CR6aIlbkZM,17,27-674-970-5137,6839.06,FURNITURE,"ironic, unusual ideas dazzle."
40816,Customer#000040816,"TPl8Pu2JrVT8an5yJsC4BAWDjR,9Tx70s9y",7,17-538-609-6164,5074.58,HOUSEHOLD,kages detect blithely unusual pinto beans. unusual requests after the s
40846,Customer#000040846,pNKHj3AmUbXbpo2aWbZjuxoIK DV2ShLKOuhXF1C,24,34-914-241-2461,6439.59,AUTOMOBILE,refully silent ideas. slyly even packages integrate quickly bold platelets. requests haggle carefully afte
40847,Customer#000040847,garTAbVv 4N zSc,5,15-162-805-8918,-709.19,BUILDING,gular instructions are blithel
40966,Customer#000040966,IT5XpmzHIOV9OeA8 Grhmh,7,17-804-526-4415,8671.88,BUILDING," special, regular accounts could affix carefully carefully special warthogs; "
41065,Customer#000041065,8OyWxUTsKr3OsbarFvS4RrUr9FeW7YIM5,13,23-819-320-1340,8595.57,BUILDING,l foxes need to boost. express pinto beans haggle 
41095,Customer#000041095,"b7zxyftKbotX rOU9,2fkOXmpCR3UpBI",10,20-551-356-3687,2688.95,AUTOMOBILE,cajole slyly final pinto beans. slyly busy dependencies wake blithely among the slyly special d
41267,Customer#000041267,5ZsfeZHL0Xj2KQGey3jH8ye,10,20-346-556-6216,-210.6,BUILDING,lly about the regular accounts
41269,Customer#000041269,WPnlFd28 iJ6UUcVI,9,19-719-876-9843,956.11,FURNITURE,ep quickly according to the pinto beans. furiously express pinto beans are carefully a
41275,Customer#000041275,S1G3Yc9Oofi7JuUjSS,16,26-128-936-5364,8378.06,BUILDING,se. blithely pending instructions sleep carefully blithely bold accounts. 
41330,Customer#000041330,j5tfqPKmugcv ,22,32-504-872-5911,1335.44,BUILDING,ly furiously final theodolites. blithely regular dolphins wake slyly after t
41372,Customer#000041372,vijdeL p47a1ZnkjcuvyKhHMRJV yOuHScY,22,32-866-487-3100,2558.15,FURNITURE,posits. furiously special ideas above the even reques
41410,Customer#000041410,JpR83b2q695BJuMY9fuXXFZtDj2YPoVSy8V,22,32-150-739-2058,-290.61,BUILDING,"gular packages. regular, bold deposits can cajole blith"
41546,Customer#000041546,"Nfv1OSTDPbb5DtHlwz8oIlWzJFT,Os7iPdrwt",6,16-956-524-2655,5189.52,AUTOMOBILE,t carefully carefully unusual accounts. special packages lose blithely regular 
41555,Customer#000041555,EwOKHv700ZOpIuN31fAuZNoa42YJQ3w,9,19-191-228-3654,2344.97,FURNITURE,telets. ironic asymptotes nag stealthily. blithely unusual accounts are carefully spec
41563,Customer#000041563,TIxmmHSkLQ,9,19-927-671-4467,9864.17,AUTOMOBILE,lly even foxes sleep along the express depos
41666,Customer#000041666,"bPYzEo3dZzQmJl gXE05Kkb6KFsK7,OneY9dz",16,26-949-378-5973,2278.94,AUTOMOBILE, after the furiously regular pinto beans. furiously bold theodolites ha
41726,Customer#000041726,"55wcQUdlXA,VKC6oYBpLl6Y5lup",9,19-358-737-4099,9688.08,HOUSEHOLD,ding deposits. pinto beans are blithely carefully express accounts. ideas breach quickly furiously bold
41794,Customer#000041794,P uJgINjvtD0C69LnjJBqa1x9MZfTYd,20,30-857-257-8515,-310.23,FURNITURE, requests sleep fluffily. carefully regular packages wa
41806,Customer#000041806,"DIGQRidoFbB66WAGKH,1H2n,ZLJ2X",19,29-798-178-3081,2704.1,FURNITURE,ests wake always over the ideas! platelets across 
41888,Customer#000041888,XiDwQ3Q4RbQW4JApAV,5,15-743-360-7010,5231.82,MACHINERY,"press instructions cajole slyly ironic somas-- finally ironic packages haggle regular, pending courts."
41894,Customer#000041894,655nC7TWRtfLaB51TXhF4yp9gZyXfkJ,17,27-141-824-2914,3243.87,BUILDING, even packages sleep about the regular instructions. regular theodolites affix slyly. ca
41896,Customer#000041896,"wOUueWN1ulq9wE0A52UiIn3j,HA3q ",1,11-949-656-5438,1489.7,MACHINERY,es-- blithely ironic packages boost. requests sleep flu
42007,Customer#000042007,B921o88 rSjrhHCJDmkruUr4ZlMgVZhX7a,3,13-341-729-5601,7494.08,AUTOMOBILE, braids across the carefully re
42022,Customer#000042022,"VuWNnSZKy,As BZH",24,34-670-452-5609,135.12,MACHINERY, express excuses haggle blithely. ideas cajole. instructions wake. busily ironic warhorses haggle quickly. slyly r
37939,Customer#000037939,aMjPT4CfOLYDo8xRGE,15,25-528-823-3531,8103.81,HOUSEHOLD,into beans sleep carefully regular attainments-- quickly unusual foxes haggle car
38078,Customer#000038078,R0u0uTrH9dwz8PH91yN,9,19-219-170-3873,-325.13,MACHINERY,egular ideas cajole blithely besides th
38186,Customer#000038186,Ij9B4ghhmY1T6hzngt xB9NZHRKNzrR,22,32-682-992-6939,5145.8,BUILDING,riously. ironic packages haggle along 
38194,Customer#000038194,uNIfVblu1Q,21,31-489-988-9221,6739.52,MACHINERY,packages are. carefully regular r
38195,Customer#000038195,Fk7znkbZn6GS891YTfT6HyMkt,1,11-414-382-8992,2229.38,AUTOMOBILE,he carefully bold packages. bold pinto beans cajole f
38318,Customer#000038318,"cZ3SFYl,OxX4r,rHuHvHO",22,32-226-478-7716,7427.99,AUTOMOBILE,structions are slyly dolphins. special deposits sublate furiously against the carefully sly instru
38425,Customer#000038425,aDUCC6Dvev8Umjn5,23,33-455-818-9994,48.2,MACHINERY,ost furiously against the slyly express packages. fluffily silent foxes p
38446,Customer#000038446,QIkFojAbBi80HGD35kLDRzRDCD4XfpTkxDD,4,14-134-793-9663,5165.25,BUILDING,nic accounts nod blithely during the final packages. furiously final
38500,Customer#000038500,"ZTNYIvUb,ZxRyd3qnoWpsrCWTh4kKKICE",19,29-621-435-3585,5767.9,AUTOMOBILE,quietly sly asymptotes boost bli
38603,Customer#000038603,pwgrCxfCbCdLqJqamAOj,12,22-400-722-9178,567.02,FURNITURE,eed to mold quickly. even excuses integrate permanently alongside of the final pinto beans
38626,Customer#000038626,LoL2cFVMLCTUx4WJjzzyl,24,34-373-846-9588,5123.87,BUILDING,y slow foxes boost blithely somet
38686,Customer#000038686,cn2I kom7Kz9a6OSGgjmZyH2s1Z,16,26-716-716-4957,6510.58,FURNITURE,le at the bold theodolites. final pinto beans haggl
38815,Customer#000038815,"XbXe4EWuvK8F,OPD0di2M9tmVZjI1v9W",9,19-272-718-5435,2181.64,MACHINERY,egular packages. instructions sleep blithely along the carefully
38878,Customer#000038878,H0N0 qEhd98SclYqgw afJNiT,15,25-453-515-1070,-188.87,BUILDING,s instructions. carefully express asymptotes wake after the carefully final instructions? b
39028,Customer#000039028,"WeNj7mLDHs,oJ2eVxx",2,12-551-112-3587,4549.72,FURNITURE,special ideas. quickly express packages thrash slyly special decoys. packages sleep blithely across the stealt
39118,Customer#000039118,503DNk27HNAOIGtaO2a3,24,34-457-326-6352,-325.4,FURNITURE,eans. requests are blithely against the carefully final requests. blithely final packages haggle fluffi
39241,Customer#000039241,nCdqXnZoI7fjsUw25XRcjCb,13,23-510-133-7241,8924.31,FURNITURE,uctions. quickly unusual ideas sl
39263,Customer#000039263,vkJUw6p4Om8yo6YXsEknPU,3,13-459-414-1805,3875.89,HOUSEHOLD,"s. furiously regular deposits nag furiously. special, u"
39274,Customer#000039274,k6f0Nvh2YrEmVvU,3,13-490-501-2976,2100.89,HOUSEHOLD,requests along the final accounts s
39292,Customer#000039292,GqEJmyYpZO4jIj9XbAsm1xuE,19,29-473-715-2136,7303.02,FURNITURE,inal courts. even requests across the express ideas wake fluffily around the iro
39377,Customer#000039377,MzAuwdoip08TdE,17,27-103-239-8152,5107.62,BUILDING,"doubt slyly along the pending, regular packages. pending pearls alongside of the carefully bold accou"
39412,Customer#000039412,"FYhhcuRk4eRpF,hylCoAP",17,27-684-509-6399,8888.43,HOUSEHOLD,l packages. special pinto beans are c
39662,Customer#000039662,"jvlktsKcn7 FUitLcnAe DhKQULN,hnF3H7waC",10,20-166-508-8806,2571.69,MACHINERY,"ecial, pending foxes sleep carefully enticingly ironic ideas. special dolphins aff"
39667,Customer#000039667,P4FbukJkm7,1,11-804-851-6110,6388.83,FURNITURE,ffily final foxes cajole furiously regular orbits. regular pinto beans nag carefully about the sly
39689,Customer#000039689,"f1z, Kio5HNbvJTzDe,SUJUrYv",6,16-591-407-4208,9382.34,BUILDING,"ag around the fluffily final requests. regular, ironic packages haggle about the ironic, silent "
39803,Customer#000039803,oqi72ni8P7LybHaUYg,12,22-654-254-5451,7107.49,MACHINERY,f the special deposits. furiously bold pinto beans about t
39835,Customer#000039835,"HwupxK0nrE25,SfvI0mS9m",23,33-394-388-5046,6162.4,HOUSEHOLD,slyly final accounts mold quickly slyly regular platel
40037,Customer#000040037,eeZc97e6DIAFyU,3,13-905-474-5133,6507.17,HOUSEHOLD,ids haggle. pending pinto beans play. blit
40090,Customer#000040090,"laEut,9mbqwJkCpt3X",15,25-165-136-4512,178.03,FURNITURE,ven pinto beans are against the dependencies. unusu
40091,Customer#000040091,"KMnZhWb2mi,h5oo7BPisJG0NiZslhbjJ",23,33-227-664-7872,9052.25,HOUSEHOLD,sly above the ruthless courts. final requests about the carefully regular foxes engage across the blithe
40195,Customer#000040195,hsr0cI9qB4hbBt2PrkkFV4h2Z1kt,12,22-166-496-5859,810.78,FURNITURE,nal requests are carefully after the ironic theodolites. silent ideas among the slyly unus
40237,Customer#000040237,KXFTIbNLmYix,21,31-772-657-7105,5618.97,BUILDING,haggle blithely among the slyly even theodolites. blithely silent asymp
40318,Customer#000040318,"Y4,SHE4GlyQFcyEem2Ijnol3oMFHzjpbfC3",6,16-120-282-2309,5292.53,BUILDING, ironic sauternes among the blithely special foxe
40396,Customer#000040396,"66X Vy6 xVw,Jf4CJxY,",24,34-816-410-8310,7760.07,HOUSEHOLD,le slyly across the ideas. requests integrate carefully alongside of the f
40427,Customer#000040427,ymWyGMgpgxvMZpoGNOOe,4,14-164-514-3222,2988.48,HOUSEHOLD,kly above the regular theodolites. regular accounts cajole ca
40810,Customer#000040810,"gChPxypnYB3UJbYLU47keiooesMkh TO,",13,23-887-185-1918,1890.83,BUILDING,s. regular somas behind the furiously u
40879,Customer#000040879,vw6IoisW7HUeYamW4gmn eWnk9OE2,3,13-704-464-3159,-571.6,BUILDING, furiously final deposits integrate across the furiously permanent courts. carefully bold ideas ca
40880,Customer#000040880,dX74WOKi1TJE5yrWwbVkga,12,22-191-619-1844,5121.23,HOUSEHOLD,nly special requests sleep quickly regular accounts. sly
40885,Customer#000040885,kStJcHT  ZUC,19,29-303-907-4696,8939.04,MACHINERY,grate blithely except the dependencies? instructions wake. accounts alongsid
40955,Customer#000040955,v6qB8f5rguWwVSFkSoC1dAzNeZjYtZmT4gIE,9,19-670-155-6658,7586.17,FURNITURE," sleep silent, express accounts. busily ironic packages cajole quic"
40997,Customer#000040997,M8WL9BcUUesFor,4,14-984-777-6686,8017.58,MACHINERY,y bold foxes-- carefully unusual noto
41119,Customer#000041119,klpYUwCE7Fkk,22,32-192-891-2832,6105.8,MACHINERY,"ages. bold, regular accounts integrate quickly blithely regular"
41120,Customer#000041120,"JZ6R8AIXyU1,yQ89GeRAyfw74",15,25-694-523-7193,-870.6,AUTOMOBILE,unusual foxes boost pinto beans. fluffily silent ideas detect alongside of the blithely express packages. q
41497,Customer#000041497,t0mcsVNdCIDSNnlWhHKrAi,10,20-832-712-6158,3932.99,BUILDING,ooze enticingly final accounts. bold requests are quickly along the packages. ideas use s
41524,Customer#000041524,W64NxFJNkyJqUl2zC,19,29-418-275-7813,7216.58,HOUSEHOLD,y idle deposits. packages cajole slyly furi
41600,Customer#000041600,pzApqOEIkQTRTwiPehOVJG6N,9,19-648-278-6818,3545.09,HOUSEHOLD,lyly final dependencies haggle furiously. careful accounts after the blithely final attainments affix
41621,Customer#000041621,FwDd1NPl9ziWm,19,29-379-311-8594,-472.82,AUTOMOBILE, ideas haggle across the ideas. furiously regular packages wake blithely bli
41746,Customer#000041746,KaM4rULTb1T7ICo2KGVy VaOwD0mStm2YP,8,18-144-938-7340,477.23,HOUSEHOLD, deposits sleep slyly bold dugouts. deposits sleep. regular platelets mold furiously quickly express ideas. e
41783,Customer#000041783,"AiLX4qUsIJ5P ,xccAsZQsxF3xBnRjy",9,19-265-285-2933,594.8,AUTOMOBILE,onic dependencies across the quickly silent pi
41867,Customer#000041867,I0HFJ 2FbcEh,0,10-189-547-2168,9527.91,BUILDING,er the furiously unusual theodolites cajole slyly
41875,Customer#000041875,Wd1VVdOHlqFdUCTu1MxPtiRgfpm ,22,32-171-715-6847,6630.74,BUILDING,". furiously pending asymptotes believe across the final, even theodolites. blithely pendi"
41914,Customer#000041914,"Aqvp,1BV8,zbjjZzdWhZwrwklXokgXUHw",19,29-844-692-2604,8482.1,FURNITURE,ular platelets need to sleep according to the furiously final theodolite
41960,Customer#000041960,vGdQ26pir 6ZVVUU96kwrjcsYdi0zRy0Hvyc ,4,14-788-229-5514,6946.19,BUILDING,fully about the furiously even forges. even excuses boost furiously through the carefully special th
37978,Customer#000037978,ZU8kcsrGJXn,11,21-431-885-3913,7880.94,HOUSEHOLD,ackages boost slyly above the silent requests. theodolites nag slyly expr
38035,Customer#000038035,"PX86cVdmowbRqNpkP6D7yXhmQTJJ2J,bl",20,30-852-700-3740,7090.08,AUTOMOBILE,ong the slyly regular requests boost furiously a
38065,Customer#000038065,1VPyEfGHOTpxdpgAaVIc2eH5Ho6ovaR,4,14-631-763-2958,3537.4,BUILDING,"lly unusual accounts. carefully unusual accounts haggle. bold, even pinto beans "
38198,Customer#000038198,M wtcQijlpG9,23,33-183-330-9527,4359.49,BUILDING,of the fluffily special pinto beans. accounts sleep. slyly unusual ideas ki
38203,Customer#000038203,eZXWJfDP82WTIPqH1ZZ90rGiSR7Y8a74jG,17,27-325-175-7092,4253.87,FURNITURE,"uriously ironic instructions. carefully even pinto beans cajole. always final dependencies are daringly. even, ru"
38276,Customer#000038276,"KvU8xlLWNC9EfFL1rXMAQIpNuSMe,5",10,20-473-312-2569,911.28,BUILDING,"n requests. final foxes wake across the quickly pending packages. pending, careful ideas nod quickly according to th"
38299,Customer#000038299,NEPcqWW6ntUWwuv1Oer6wlQap,4,14-755-566-7650,5978.38,AUTOMOBILE,"ickly along the blithe, ironic instructions. blithely special requests across the special, final dependencie"
38365,Customer#000038365,cIlDROjbsrNCTt42Zi0494uQEJBeFo1BmxUl3,17,27-821-360-6784,9988.26,BUILDING, close asymptotes cajole fluffily e
38413,Customer#000038413,"Wp2wSx3AnZMbZ3ytO2,060iUG",19,29-882-652-5817,1923.9,FURNITURE,nt slyly furiously special packages. express
38437,Customer#000038437,"wH,S5ggYSOT0RRGP8vyfZD,uEj0",19,29-444-691-6355,1486.9,MACHINERY,o beans against the carefully ironic theodolites will integrate quickly about the quickly regular foxes. slyl
38449,Customer#000038449,Rt9kHe U1vUklPGlrwcX0wDnT3dEc6govoyH,17,27-872-851-9108,6958.7,MACHINERY, slyly final deposits engage about the furiously u
38494,Customer#000038494,"gXIzx0cBQFiAm,wnqn3t138",20,30-490-619-8478,7836.55,AUTOMOBILE,osits. furiously brave ideas cajole final deposits. sometimes special foxes ought to sleep. bravely regular packa
38539,Customer#000038539,qvj8OtasR9ijUtSb7PNbjG3jd y,17,27-317-411-7624,8608.53,MACHINERY,uriously final accounts detect b
38560,Customer#000038560,ezs4KwbyAT0JSN,5,15-603-323-1807,1312.54,FURNITURE,ckly careful theodolites haggle quickly. quickly regular theodolites wake quietly atop the ca
38566,Customer#000038566,bnDbxb7qkQO3hl2 7VN,16,26-484-190-3152,9210.27,FURNITURE,ar theodolites boost across the 
38570,Customer#000038570,S6KqiIPJ8GlC,17,27-220-824-5341,1327.12,BUILDING,"regular pinto beans sleep furiously about the express, even packages. carefully regular orbits haggle. s"
38609,Customer#000038609,TSZSK3N2wmHszVTio2OozeQ,14,24-927-397-3194,6343.36,AUTOMOBILE,"old, final sheaves. packages doubt slyly. idle packages boost. ex"
38645,Customer#000038645, hsJXfZ7383v y,7,17-487-443-7433,6826.6,MACHINERY,eas. ironic accounts are above the ironic accounts. quickly even instructions snooze carefully across the fi
38653,Customer#000038653,f5QXEVTLnAJgKC3a dHT7KhuypnC3YVsIm0u,21,31-925-249-9183,8425.41,HOUSEHOLD,ges about the regular packages are quickly after the furiou
38656,Customer#000038656,NTVrpn3k5OeKWkTwNFj1AIK9kBQDg,8,18-590-338-8268,7013.81,FURNITURE,gular accounts? foxes above the dependencies promise carefully furiously silent deposits. ironic reque
38938,Customer#000038938,imP9UX27i1BmgTVn7rebsUANTipeZIH,15,25-415-256-9032,6177.69,HOUSEHOLD,"ular, silent instructions boost quickly. carefully f"
38963,Customer#000038963,lUJSOCteXLTd1VnTqxl5NKm,4,14-924-225-4561,1361.44,BUILDING,"yly slyly even pinto beans. special, ironic instructions against the slyly express requests engage about th"
38978,Customer#000038978,"u3 l,WUaKS1 Lo415ZT1U6jRn4",16,26-379-788-5289,6448.39,FURNITURE,"nt foxes. idle, ironic notornis wa"
39037,Customer#000039037,0NmXt9oz2l38lohcHNjchpL x,9,19-392-231-4653,9712.95,BUILDING,"regular requests. regular, special pinto beans boost. furiously regular "
39070,Customer#000039070,QJUV2HvPeVHcGW9B4ddm7ZIzA2FgY6UV9x,21,31-717-973-5036,-673.53,AUTOMOBILE,"s. brave, regular packages sleep ca"
39106,Customer#000039106,TflildwT91HMclaJGae591rnbwR6TOEPhfjSrj,11,21-528-249-2104,200.3,BUILDING,nal foxes within the regular attainments haggle after the permanently final packages. carefully special ideas al
39181,Customer#000039181,w0Nfyajulu2yS7puG8,1,11-415-120-6925,7757.59,MACHINERY," wake busily about the special, final platelets. furiously even foxes are"
39254,Customer#000039254,",3l5yJk6uAk2De3diOOQ1,LwRacPvmEYw2",14,24-625-852-1003,188.69,HOUSEHOLD,"ges. final theodolites use slyly. pinto beans above the special, ironic foxes eat furiously s"
39269,Customer#000039269,rAplKZKKMseSqNbripHAcSM Ie7hyl7jWW,21,31-265-832-9105,388.85,BUILDING,ently quickly even instructions. bold accounts against the p
39310,Customer#000039310,4aJMYUrkgciD BhvHatDjdAz3hU20QO8c,11,21-821-331-4267,6781.36,MACHINERY,ly; carefully final dependencies above the accounts sleep 
39425,Customer#000039425,"fhaGz20Olr12c4U53zOVpbYTRz,",22,32-379-173-6143,3835.7,MACHINERY,ly unusual foxes. theodolites boost closely final foxes. deposits shall h
39473,Customer#000039473,i6wXGQSght3TOAwpr2qE,13,23-577-818-1803,1587,BUILDING, regular excuses detect slyly in pl
39595,Customer#000039595,6hcNxG0sO3IwN0U6WEgZOtrM7r5Fz5 Y,2,12-895-419-1500,2593.29,BUILDING,"manent, final foxes except the blithely express acco"
39677,Customer#000039677,Gnrr1RszL9lRC,4,14-781-308-7875,1700.32,BUILDING,"s: ironic, even courts above the fluffily regular pa"
